CANDIDATO_ID;CANDIDATO;CURSO_ID;CURSO;PROCESSO_ID;PROCESSO;PERIODO_LETIVO;FORMA_PAGAMENTO_ID;FORMA_PAGAMENTO;BOLSA_ESTUDO;CALL_CENTER;VALOR;DATA_PREINSCRICAO;HORA_PREINSCRICAO;DATA_INSCRICAO;HORA_INSCRICAO;DATA_PAGINSCRICAO;HORA_PAGINSCRICAO
19079;Candidato 19079;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200603;1451;20200603;1454;;
19080;Candidato 19080;4;Curso 4;39;Processo 39;2020/2;;;;;;20200603;1635;;;;
19080;Candidato 19080;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200603;1637;20200604;1350;20200610;1205
19082;Candidato 19082;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200603;1725;20200603;1729;;
19083;Candidato 19083;4;Curso 4;39;Processo 39;2020/2;;;;;;20200603;1713;;;;
19084;Candidato 19084;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200611;951;20200611;1337;20200611;1341
19084;Candidato 19084;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200603;1726;20200603;1738;20200604;0
19085;Candidato 19085;4;Curso 4;39;Processo 39;2020/2;;;;;;20200603;1801;;;;
19085;Candidato 19085;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200603;1805;20200609;2011;20200610;1203
19086;Candidato 19086;20;Curso 20;38;Processo 38;2020/2;;;0;0;;20200603;1857;20200603;1900;;
19088;Candidato 19088;4;Curso 4;40;Processo 40;2020/2;;;;;;20200603;2144;;;;
19089;Candidato 19089;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200603;2259;20200603;2302;;
19090;Candidato 19090;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200604;202;20200706;339;;
19091;Candidato 19091;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200604;212;20200609;2248;;
19092;Candidato 19092;4;Curso 4;40;Processo 40;2020/2;;;;;;20200604;319;;;;
19093;Candidato 19093;1;Curso 1;38;Processo 38;2020/2;;;0;0;;20200604;1057;20200604;1101;;
19095;Candidato 19095;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200528;1746;20200608;1120;20200618;0
19096;Candidato 19096;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200604;1419;20200604;1425;;
19097;Candidato 19097;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200604;1358;20200604;1404;20200605;0
19098;Candidato 19098;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200604;1453;20200604;1459;;
19099;Candidato 19099;10;Curso 10;38;Processo 38;2020/2;;;0;0;;20200604;1537;20200604;1541;;
19100;Candidato 19100;1;Curso 1;38;Processo 38;2020/2;;;0;0;;20200604;1524;20200604;1528;;
19101;Candidato 19101;4;Curso 4;39;Processo 39;2020/2;;;;;;20200604;1652;;;;
19102;Candidato 19102;4;Curso 4;39;Processo 39;2020/2;;;;;;20200604;1706;;;;
19102;Candidato 19102;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200604;1704;20200604;1745;20200604;1749
19104;Candidato 19104;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200604;1736;20200604;1744;;
19104;Candidato 19104;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200604;1748;20200604;1754;20200605;0
19105;Candidato 19105;19;Curso 19;38;Processo 38;2020/2;;;0;0;;20200604;1823;20200604;1825;;
19106;Candidato 19106;17;Curso 17;38;Processo 38;2020/2;;;;;;20200604;1936;;;;
19108;Candidato 19108;17;Curso 17;38;Processo 38;2020/2;;;0;0;;20200604;1942;20200604;1950;;
19109;Candidato 19109;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200604;1949;20200605;1926;20200608;0
19110;Candidato 19110;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200605;103;20200605;112;20200605;1122
19111;Candidato 19111;4;Curso 4;40;Processo 40;2020/2;;;;;;20200605;218;;;;
19112;Candidato 19112;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200605;1012;20200605;1024;20200609;0
19113;Candidato 19113;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200605;1136;20200605;1142;20200605;0
19114;Candidato 19114;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200605;1204;20200605;1216;20200605;0
19115;Candidato 19115;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200605;1302;20200608;1955;20200609;0
19116;Candidato 19116;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200605;1321;20200605;1329;20200609;1621
19118;Candidato 19118;4;Curso 4;39;Processo 39;2020/2;;;;;;20200605;1608;;;;
19119;Candidato 19119;15;Curso 15;38;Processo 38;2020/2;;;;;;20200605;1708;;;;
19120;Candidato 19120;17;Curso 17;38;Processo 38;2020/2;;;0;0;;20200605;2028;20200605;2035;;
19121;Candidato 19121;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200605;2012;20200605;2014;20200610;0
19122;Candidato 19122;4;Curso 4;40;Processo 40;2020/2;;;;;;20200605;2132;;;;
19123;Candidato 19123;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200605;2310;20200606;1601;;
19124;Candidato 19124;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200606;1010;20200606;1026;20200607;2016
19125;Candidato 19125;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200606;1102;20200606;1108;20200606;1109
19126;Candidato 19126;5;Curso 5;38;Processo 38;2020/2;;;0;0;;20200606;1238;20200606;1241;;
19127;Candidato 19127;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200606;1345;20200608;1523;;
19128;Candidato 19128;4;Curso 4;39;Processo 39;2020/2;;;;;;20200606;1418;;;;
19129;Candidato 19129;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200606;1842;20200608;1030;20200608;0
19130;Candidato 19130;4;Curso 4;39;Processo 39;2020/2;;;;;;20200606;1914;;;;
19131;Candidato 19131;4;Curso 4;40;Processo 40;2020/2;;;;;;20200606;2031;;;;
19132;Candidato 19132;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200607;16;20200608;1050;20200608;0
19133;Candidato 19133;9;Curso 9;38;Processo 38;2020/2;;;0;0;;20200607;1437;20200607;1441;;
19134;Candidato 19134;12;Curso 12;38;Processo 38;2020/2;;;0;0;;20200607;1515;20200608;841;;
19135;Candidato 19135;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200607;1639;20200607;1642;;
19136;Candidato 19136;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;100.00;20200607;1708;20200607;1723;20200607;1723
19136;Candidato 19136;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200607;1709;20200607;1716;20200607;1717
19137;Candidato 19137;4;Curso 4;39;Processo 39;2020/2;;;;;;20200607;1839;;;;
19138;Candidato 19138;4;Curso 4;39;Processo 39;2020/2;;;;;;20200607;2221;;;;
19139;Candidato 19139;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200607;2120;20200607;2124;20200608;0
19140;Candidato 19140;9;Curso 9;38;Processo 38;2020/2;;;0;0;;20200607;2308;20200607;2310;;
19141;Candidato 19141;4;Curso 4;39;Processo 39;2020/2;;;;;;20200607;2246;;;;
19143;Candidato 19143;4;Curso 4;39;Processo 39;2020/2;;;;;;20200608;1058;;;;
19144;Candidato 19144;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200608;1134;20200608;1211;20200615;0
19145;Candidato 19145;4;Curso 4;40;Processo 40;2020/2;;;;;;20200608;1212;;;;
19146;Candidato 19146;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200608;1442;20200608;1447;;
19147;Candidato 19147;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200608;1505;20200608;1527;;
19148;Candidato 19148;6;Curso 6;38;Processo 38;2020/2;;;0;0;;20200608;1627;20200608;1634;;
19149;Candidato 19149;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;100.00;20200608;1756;20200608;1758;20200610;1156
19149;Candidato 19149;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200608;1802;20200608;1806;20200608;1810
19151;Candidato 19151;4;Curso 4;39;Processo 39;2020/2;;;;;;20200608;2251;;;;
19153;Candidato 19153;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200608;2336;20200608;2351;;
19154;Candidato 19154;4;Curso 4;39;Processo 39;2020/2;;;;;;20200609;16;;;;
19154;Candidato 19154;4;Curso 4;40;Processo 40;2020/2;2;Cartão de Crédito;0;0;200.00;20200609;13;20200610;2000;20200610;2007
19155;Candidato 19155;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200609;959;20200609;1001;;
19156;Candidato 19156;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200609;945;20200609;948;;
19156;Candidato 19156;4;Curso 4;40;Processo 40;2020/2;;;;;;20200609;943;;;;
19157;Candidato 19157;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200609;1246;20200609;1248;20200615;0
19158;Candidato 19158;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200609;1358;20200609;1405;;
19159;Candidato 19159;17;Curso 17;38;Processo 38;2020/2;;;0;0;;20200609;1432;20200609;1434;;
19162;Candidato 19162;4;Curso 4;39;Processo 39;2020/2;;;;;;20200609;2216;;;;
19163;Candidato 19163;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200609;2237;20200609;2246;20200610;0
19164;Candidato 19164;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200609;2308;20200609;2324;20200610;0
19165;Candidato 19165;1;Curso 1;38;Processo 38;2020/2;;;0;0;;20200610;9;20200610;15;;
19166;Candidato 19166;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200610;1034;20200610;1036;;
19167;Candidato 19167;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200610;1701;20200610;1706;20200610;1708
19168;Candidato 19168;4;Curso 4;40;Processo 40;2020/2;1;Boleto;0;0;200.00;20200610;1736;20200610;1808;20200610;0
19169;Candidato 19169;4;Curso 4;39;Processo 39;2020/2;;;;;;20200627;2236;;;;
19169;Candidato 19169;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200610;1813;20200610;1818;;
19170;Candidato 19170;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200610;1831;20200610;2120;20200612;0
19171;Candidato 19171;4;Curso 4;40;Processo 40;2020/2;;;0;0;;20200610;1932;20200610;1954;;
19172;Candidato 19172;18;Curso 18;38;Processo 38;2020/2;;;0;0;;20200610;2259;20200717;1847;;
19173;Candidato 19173;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200610;2326;20200610;2328;20200610;2331
19175;Candidato 19175;4;Curso 4;40;Processo 40;2020/2;;;;;;20200611;1043;;;;
19176;Candidato 19176;4;Curso 4;39;Processo 39;2020/2;;;;;;20200611;1351;;;;
19178;Candidato 19178;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200611;2121;20200614;2124;;
19179;Candidato 19179;4;Curso 4;39;Processo 39;2020/2;;;;;;20200612;119;;;;
19180;Candidato 19180;4;Curso 4;39;Processo 39;2020/2;;;;;;20200612;928;;;;
19180;Candidato 19180;4;Curso 4;40;Processo 40;2020/2;;;;;;20200612;911;;;;
19181;Candidato 19181;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200612;1351;20200612;1400;20200612;1403
19182;Candidato 19182;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200612;1403;20200612;1408;;
19183;Candidato 19183;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200612;1429;20200612;1432;20200612;0
19184;Candidato 19184;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200612;1622;20200612;1628;;
19185;Candidato 19185;14;Curso 14;38;Processo 38;2020/2;;;0;0;;20200612;1518;20200612;1527;;
19186;Candidato 19186;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200612;1529;20200612;1606;20200612;1608
19187;Candidato 19187;4;Curso 4;39;Processo 39;2020/2;;;;;;20200612;1829;;;;
19188;Candidato 19188;48;Curso 48;38;Processo 38;2020/2;;;0;0;;20200612;1852;20200612;1900;;
19189;Candidato 19189;4;Curso 4;40;Processo 40;2020/2;;;;;;20200612;2258;;;;
19190;Candidato 19190;4;Curso 4;39;Processo 39;2020/2;;;;;;20200613;47;;;;
19190;Candidato 19190;4;Curso 4;40;Processo 40;2020/2;;;;;;20200613;46;;;;
19191;Candidato 19191;4;Curso 4;39;Processo 39;2020/2;;;;;;20200613;235;;;;
19192;Candidato 19192;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200614;949;20200614;952;;
19192;Candidato 19192;4;Curso 4;40;Processo 40;2020/2;;;;;;20200614;948;;;;
19193;Candidato 19193;4;Curso 4;40;Processo 40;2020/2;;;;;;20200614;1010;;;;
19194;Candidato 19194;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200614;2230;20200614;2239;;
19194;Candidato 19194;4;Curso 4;40;Processo 40;2020/2;;;;;;20200614;2230;;;;
19195;Candidato 19195;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200614;2245;20200614;2248;20200615;2253
19196;Candidato 19196;2;Curso 2;38;Processo 38;2020/2;;;0;0;;20200614;2321;20200614;2325;;
19197;Candidato 19197;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200615;833;20200623;710;20200706;0
19198;Candidato 19198;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;1;200.00;20200615;1515;20200615;1611;20200618;0
19199;Candidato 19199;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200615;1523;20200615;1533;;
19200;Candidato 19200;4;Curso 4;39;Processo 39;2020/2;;;;;;20200615;1736;;;;
19201;Candidato 19201;4;Curso 4;39;Processo 39;2020/2;;;;;;20200615;1728;;;;
19202;Candidato 19202;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200615;1830;20200615;1833;20200615;0
19203;Candidato 19203;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200615;1939;20200615;1943;20200615;0
19204;Candidato 19204;4;Curso 4;39;Processo 39;2020/2;;;;;;20200615;2152;;;;
19205;Candidato 19205;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200615;2216;20200615;2221;20200616;0
19206;Candidato 19206;4;Curso 4;40;Processo 40;2020/2;;;;;;20200616;51;;;;
19207;Candidato 19207;4;Curso 4;39;Processo 39;2020/2;;;;;;20200616;143;;;;
19208;Candidato 19208;4;Curso 4;40;Processo 40;2020/2;;;;;;20200616;847;;;;
19210;Candidato 19210;4;Curso 4;40;Processo 40;2020/2;;;;;;20200616;1628;;;;
19211;Candidato 19211;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200616;1650;20200616;1703;;
19211;Candidato 19211;4;Curso 4;40;Processo 40;2020/2;;;;;;20200616;1649;;;;
19212;Candidato 19212;4;Curso 4;39;Processo 39;2020/2;;;;;;20200616;1728;;;;
19213;Candidato 19213;4;Curso 4;40;Processo 40;2020/2;;;;;;20200616;2129;;;;
19214;Candidato 19214;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200616;2239;20200616;2244;;
19215;Candidato 19215;4;Curso 4;39;Processo 39;2020/2;;;;;;20200617;913;;;;
19216;Candidato 19216;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200617;1005;20200617;1012;20200617;1013
19217;Candidato 19217;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200617;1121;20200617;1125;;
19218;Candidato 19218;4;Curso 4;39;Processo 39;2020/2;;;;;;20200617;1400;;;;
19219;Candidato 19219;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200617;1608;20200617;1617;20200620;1109
19220;Candidato 19220;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200617;1716;20200617;1800;20200618;0
19221;Candidato 19221;4;Curso 4;40;Processo 40;2020/2;;;;;;20200617;1726;;;;
19224;Candidato 19224;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200617;2228;20200617;2239;20200618;2255
19225;Candidato 19225;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200618;804;20200618;811;20200622;0
19227;Candidato 19227;4;Curso 4;40;Processo 40;2020/2;;;;;;20200618;1455;;;;
19228;Candidato 19228;4;Curso 4;39;Processo 39;2020/2;;;;;;20200618;1525;;;;
19229;Candidato 19229;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200618;1736;20200706;227;20200706;0
19231;Candidato 19231;51;Curso 51;38;Processo 38;2020/2;;;;;;20200622;1917;;;;
19232;Candidato 19232;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200623;1409;20200623;1541;20200624;0
19233;Candidato 19233;4;Curso 4;39;Processo 39;2020/2;;;;;;20200619;1411;;;;
19234;Candidato 19234;15;Curso 15;38;Processo 38;2020/2;;;0;1;;20200619;1515;20200619;1516;;
19235;Candidato 19235;4;Curso 4;40;Processo 40;2020/2;;;;;;20200619;1543;;;;
19236;Candidato 19236;4;Curso 4;40;Processo 40;2020/2;;;;;;20200620;1433;;;;
19237;Candidato 19237;4;Curso 4;39;Processo 39;2020/2;;;;;;20200620;1441;;;;
19238;Candidato 19238;15;Curso 15;38;Processo 38;2020/2;;;0;0;;20200620;1917;20200620;1938;;
19239;Candidato 19239;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200620;2210;20200620;2213;;
19240;Candidato 19240;4;Curso 4;39;Processo 39;2020/2;;;;;;20200621;1041;;;;
19241;Candidato 19241;4;Curso 4;39;Processo 39;2020/2;;;;;;20200621;1140;;;;
19242;Candidato 19242;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200621;1218;20200621;1221;;
19243;Candidato 19243;9;Curso 9;38;Processo 38;2020/2;;;0;0;;20200621;1441;20200621;1443;;
19244;Candidato 19244;4;Curso 4;40;Processo 40;2020/2;;;;;;20200621;2009;;;;
19245;Candidato 19245;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200621;2017;20200621;2022;20200706;0
19246;Candidato 19246;4;Curso 4;40;Processo 40;2020/2;;;;;;20200621;2352;;;;
19247;Candidato 19247;4;Curso 4;40;Processo 40;2020/2;;;;;;20200622;1059;;;;
19248;Candidato 19248;17;Curso 17;38;Processo 38;2020/2;;;0;0;;20200622;1158;20200622;1206;;
19249;Candidato 19249;4;Curso 4;39;Processo 39;2020/2;;;;;;20200622;1347;;;;
19250;Candidato 19250;4;Curso 4;40;Processo 40;2020/2;;;;;;20200622;1402;;;;
19251;Candidato 19251;4;Curso 4;39;Processo 39;2020/2;;;;;;20200622;1455;;;;
19252;Candidato 19252;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200622;1458;20200706;1236;;
19254;Candidato 19254;3;Curso 3;38;Processo 38;2020/2;;;0;0;;20200622;1645;20200622;1649;;
19255;Candidato 19255;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200622;1759;20200622;1803;20200623;0
19256;Candidato 19256;4;Curso 4;40;Processo 40;2020/2;;;;;;20200622;1800;;;;
19257;Candidato 19257;17;Curso 17;38;Processo 38;2020/2;;;0;0;;20200622;1815;20200622;1821;;
19258;Candidato 19258;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200622;2019;20200622;2024;20200622;0
19259;Candidato 19259;4;Curso 4;39;Processo 39;2020/2;;;;;;20200622;2024;;;;
19259;Candidato 19259;4;Curso 4;40;Processo 40;2020/2;;;;;;20200622;2023;;;;
19260;Candidato 19260;3;Curso 3;38;Processo 38;2020/2;;;0;0;;20200622;2215;20200622;2221;;
19261;Candidato 19261;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200622;2153;20200622;2350;20200623;1710
19262;Candidato 19262;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200622;2224;20200622;2226;20200622;2229
19263;Candidato 19263;18;Curso 18;38;Processo 38;2020/2;;;0;0;;20200622;2221;20200623;1038;;
19264;Candidato 19264;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200623;1141;20200623;1144;20200623;1148
19266;Candidato 19266;4;Curso 4;39;Processo 39;2020/2;;;;;;20200623;1231;;;;
19266;Candidato 19266;4;Curso 4;40;Processo 40;2020/2;;;;;;20200623;1230;;;;
19267;Candidato 19267;9;Curso 9;38;Processo 38;2020/2;;;;;;20200623;1342;;;;
19268;Candidato 19268;4;Curso 4;40;Processo 40;2020/2;;;;;;20200623;1336;;;;
19269;Candidato 19269;4;Curso 4;39;Processo 39;2020/2;;;;;;20200623;1521;;;;
19270;Candidato 19270;9;Curso 9;38;Processo 38;2020/2;;;0;0;;20200623;1541;20200623;1544;;
19272;Candidato 19272;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200623;1737;20200623;1744;20200624;0
19273;Candidato 19273;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200623;1815;20200623;1819;20200702;0
19274;Candidato 19274;49;Curso 49;38;Processo 38;2020/2;;;;;;20200623;1832;;;;
19275;Candidato 19275;20;Curso 20;38;Processo 38;2020/2;;;0;0;;20200623;1832;20200623;1834;;
19276;Candidato 19276;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200623;1842;20200623;1847;20200624;0
19277;Candidato 19277;4;Curso 4;40;Processo 40;2020/2;;;;;;20200623;1911;;;;
19278;Candidato 19278;4;Curso 4;39;Processo 39;2020/2;;;;;;20200623;2031;;;;
19280;Candidato 19280;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200623;2053;20200704;1353;;
19280;Candidato 19280;4;Curso 4;40;Processo 40;2020/2;;;;;;20200623;2057;;;;
19281;Candidato 19281;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200623;2218;20200623;2222;;
19282;Candidato 19282;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200624;1050;20200624;1054;20200624;0
19283;Candidato 19283;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200624;1111;20200624;1118;;
19284;Candidato 19284;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1217;;;;
19285;Candidato 19285;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1234;;;;
19285;Candidato 19285;4;Curso 4;40;Processo 40;2020/2;;;;;;20200624;1233;;;;
19286;Candidato 19286;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200624;1307;20200624;1314;20200625;0
19287;Candidato 19287;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1422;;;;
19288;Candidato 19288;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200624;1449;20200624;1451;20200624;0
19289;Candidato 19289;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1339;;;;
19289;Candidato 19289;4;Curso 4;40;Processo 40;2020/2;;;;;;20200624;1337;;;;
19290;Candidato 19290;17;Curso 17;38;Processo 38;2020/2;;;0;0;;20200624;1429;20200624;1434;;
19291;Candidato 19291;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1424;;;;
19292;Candidato 19292;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200624;1459;20200624;1501;;
19293;Candidato 19293;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1504;;;;
19294;Candidato 19294;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200624;1721;20200624;1725;20200710;0
19295;Candidato 19295;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200624;1739;20200624;1746;;
19296;Candidato 19296;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1807;;;;
19296;Candidato 19296;4;Curso 4;40;Processo 40;2020/2;;;;;;20200624;1806;;;;
19297;Candidato 19297;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;1922;;;;
19297;Candidato 19297;4;Curso 4;40;Processo 40;2020/2;;;;;;20200624;1919;;;;
19298;Candidato 19298;39;Curso 39;38;Processo 38;2020/2;;;;;;20200624;2043;;;;
19299;Candidato 19299;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;2050;;;;
19300;Candidato 19300;15;Curso 15;38;Processo 38;2020/2;;;;;;20200624;2209;;;;
19301;Candidato 19301;4;Curso 4;39;Processo 39;2020/2;;;;;;20200624;2145;;;;
19302;Candidato 19302;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200624;2344;20200625;111;20200706;1216
19302;Candidato 19302;4;Curso 4;40;Processo 40;2020/2;;;;;;20200624;2343;;;;
19303;Candidato 19303;4;Curso 4;40;Processo 40;2020/2;;;;;;20200625;845;;;;
19304;Candidato 19304;4;Curso 4;40;Processo 40;2020/2;;;;;;20200625;950;;;;
19305;Candidato 19305;22;Curso 22;38;Processo 38;2020/2;;;;;;20200625;1023;;;;
19306;Candidato 19306;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200625;1111;20200625;1117;20200701;1152
19307;Candidato 19307;4;Curso 4;39;Processo 39;2020/2;;;;;;20200625;1220;;;;
19308;Candidato 19308;4;Curso 4;40;Processo 40;2020/2;;;;;;20200625;1226;;;;
19309;Candidato 19309;9;Curso 9;38;Processo 38;2020/2;;;0;0;;20200625;1355;20200625;1359;;
19310;Candidato 19310;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200625;1353;20200625;1358;;
19310;Candidato 19310;4;Curso 4;40;Processo 40;2020/2;;;;;;20200625;1411;;;;
